time,source_f0,midi_f0,delta_semitone,delta_clamped,refined_f0
116.100000,441.875379,440.000000,0.073632,0.073632,442.083159
116.105000,441.109287,440.000000,0.043591,0.043591,441.337821
116.110000,440.576723,440.000000,0.022677,0.022677,440.782393
116.115000,440.263877,440.000000,0.010379,0.010379,440.394681
116.120000,440.086697,440.000000,0.003411,0.003411,440.133958
116.125000,439.936823,440.000000,-0.002486,-0.002486,439.966188
116.130000,439.805672,440.000000,-0.007648,-0.007648,439.838964
116.135000,439.737872,440.000000,-0.010317,-0.010317,439.691335
116.140000,439.627758,440.000000,-0.014653,-0.014653,439.491099
116.145000,439.348550,440.000000,-0.025651,-0.025651,439.213917
116.150000,438.935645,440.000000,-0.041929,-0.041929,438.799810
116.155000,438.419761,440.000000,-0.062288,-0.062288,438.200051
116.160000,437.667340,440.000000,-0.092026,-0.092026,437.331005
116.165000,436.628962,440.000000,-0.133148,-0.133148,436.093791
116.170000,435.003317,440.000000,-0.197725,-0.197725,434.459776
116.175000,432.749578,440.000000,-0.287653,-0.287653,432.526160
116.180000,430.249685,440.000000,-0.387953,-0.387953,430.399771
116.185000,427.999258,440.000000,-0.478743,-0.478743,343.399107
116.190000,425.997015,440.000000,-0.559922,-0.559922,256.849192
116.195000,424.284477,0.000000,0.000000,0.000000,0.000000
116.200000,422.860136,0.000000,0.000000,0.000000,0.000000
116.205000,421.850859,415.304698,0.270754,0.270754,252.723339
116.210000,421.164135,415.304698,0.242549,0.242549,336.759269
116.215000,420.601702,415.304698,0.219414,0.219414,420.711395
116.220000,420.179648,415.304698,0.202033,0.202033,420.157970
116.225000,419.760631,415.304698,0.184760,0.184760,419.561991
116.230000,419.083732,415.304698,0.156820,0.156820,418.902029
116.235000,418.184244,415.304698,0.119622,0.119622,418.214828
116.240000,417.301888,415.304698,0.083055,0.083055,417.558834
116.245000,416.743644,415.304698,0.059880,0.059880,416.986761
116.250000,416.480662,415.304698,0.048952,0.048952,416.574910
116.255000,416.223368,415.304698,0.038253,0.038253,416.387646
116.260000,416.124990,415.304698,0.034161,0.034161,416.359837
116.265000,416.365567,415.304698,0.044167,0.044167,416.353165
116.270000,416.604597,415.304698,0.054103,0.054103,416.313002
116.275000,416.447301,415.304698,0.047565,0.047565,416.204610
116.280000,416.022553,415.304698,0.029899,0.029899,416.023176
116.285000,415.583031,415.304698,0.011599,0.011599,415.842155
116.290000,415.458400,415.304698,0.006406,0.006406,415.773650
116.295000,415.699488,415.304698,0.016449,0.016449,415.926389
116.300000,416.104777,415.304698,0.033320,0.033320,416.313425
116.305000,416.786247,415.304698,0.061650,0.061650,416.866965
116.310000,417.518215,415.304698,0.092027,0.092027,417.497407
116.315000,418.226098,415.304698,0.121355,0.121355,418.106967
116.320000,418.851699,415.304698,0.147232,0.147232,418.613532
116.325000,419.152574,415.304698,0.159664,0.159664,418.956620
116.330000,419.319072,415.304698,0.166539,0.166539,419.059959
116.335000,419.233658,415.304698,0.163012,0.163012,418.922238
116.340000,418.742793,415.304698,0.142730,0.142730,418.646714
116.345000,418.163094,415.304698,0.118747,0.118747,418.288247
116.350000,417.774953,415.304698,0.102670,0.102670,417.884053
116.355000,417.526737,415.304698,0.092381,0.092381,417.514857
116.360000,417.212687,415.304698,0.079354,0.079354,417.224475
116.365000,416.896811,415.304698,0.066242,0.066242,417.032623
116.370000,416.711188,415.304698,0.058532,0.058532,416.961834
116.375000,416.815692,415.304698,0.062873,0.062873,417.037618
116.380000,417.172792,415.304698,0.077699,0.077699,417.206322
116.385000,417.591605,415.304698,0.095070,0.095070,417.341928
116.390000,417.740335,415.304698,0.101235,0.101235,417.432806
116.395000,417.389214,415.304698,0.086678,0.086678,417.659249
116.400000,417.270082,415.304698,0.081736,0.081736,418.374640
116.405000,418.305009,415.304698,0.124621,0.124621,420.330057
116.410000,421.168558,415.304698,0.242731,0.242731,423.961293
116.415000,427.517422,415.304698,0.501756,0.501756,428.272417
116.420000,435.545396,415.304698,0.823835,0.823835,430.817143
116.425000,438.825700,415.304698,0.953734,0.953734,346.583432
116.430000,431.028640,415.304698,0.643363,0.643363,261.079947
116.435000,410.405365,0.000000,0.000000,0.000000,0.000000
116.440000,382.277944,0.000000,0.000000,0.000000,0.000000
116.445000,356.830266,0.000000,0.000000,0.000000,0.000000
116.450000,341.966450,0.000000,0.000000,0.000000,0.000000
116.455000,337.494840,0.000000,0.000000,0.000000,0.000000
116.460000,338.933694,0.000000,0.000000,0.000000,0.000000
116.465000,340.542485,0.000000,0.000000,0.000000,0.000000
116.470000,333.864374,0.000000,0.000000,0.000000,0.000000
116.475000,318.169275,0.000000,0.000000,0.000000,0.000000
116.480000,300.563583,0.000000,0.000000,0.000000,0.000000
116.485000,282.630487,0.000000,0.000000,0.000000,0.000000
116.490000,267.045995,0.000000,0.000000,0.000000,0.000000
116.495000,255.385282,0.000000,0.000000,0.000000,0.000000
116.500000,246.392332,0.000000,0.000000,0.000000,0.000000
116.505000,240.210038,0.000000,0.000000,0.000000,0.000000
116.510000,0.000000,0.000000,0.000000,0.000000,0.000000
116.515000,0.000000,0.000000,0.000000,0.000000,0.000000
116.520000,0.000000,0.000000,0.000000,0.000000,0.000000
116.525000,0.000000,0.000000,0.000000,0.000000,0.000000
116.530000,0.000000,0.000000,0.000000,0.000000,0.000000
116.535000,0.000000,0.000000,0.000000,0.000000,0.000000
116.540000,0.000000,0.000000,0.000000,0.000000,0.000000
116.545000,0.000000,0.000000,0.000000,0.000000,0.000000
116.550000,0.000000,0.000000,0.000000,0.000000,0.000000
116.555000,0.000000,0.000000,0.000000,0.000000,0.000000
116.560000,0.000000,0.000000,0.000000,0.000000,0.000000
116.565000,0.000000,0.000000,0.000000,0.000000,0.000000
116.570000,0.000000,0.000000,0.000000,0.000000,0.000000
116.575000,0.000000,0.000000,0.000000,0.000000,0.000000
116.580000,0.000000,0.000000,0.000000,0.000000,0.000000
116.585000,0.000000,0.000000,0.000000,0.000000,0.000000
116.590000,0.000000,0.000000,0.000000,0.000000,0.000000
116.595000,0.000000,0.000000,0.000000,0.000000,0.000000
116.600000,0.000000,0.000000,0.000000,0.000000,0.000000
116.605000,0.000000,0.000000,0.000000,0.000000,0.000000
116.610000,0.000000,0.000000,0.000000,0.000000,0.000000
116.615000,0.000000,0.000000,0.000000,0.000000,0.000000
116.620000,0.000000,0.000000,0.000000,0.000000,0.000000
116.625000,0.000000,0.000000,0.000000,0.000000,0.000000
116.630000,0.000000,0.000000,0.000000,0.000000,0.000000
116.635000,0.000000,0.000000,0.000000,0.000000,0.000000
116.640000,0.000000,0.000000,0.000000,0.000000,0.000000
116.645000,0.000000,0.000000,0.000000,0.000000,0.000000
116.650000,0.000000,0.000000,0.000000,0.000000,0.000000
116.655000,0.000000,0.000000,0.000000,0.000000,0.000000
116.660000,0.000000,0.000000,0.000000,0.000000,0.000000
116.665000,0.000000,0.000000,0.000000,0.000000,0.000000
116.670000,0.000000,0.000000,0.000000,0.000000,0.000000
116.675000,0.000000,0.000000,0.000000,0.000000,0.000000
116.680000,0.000000,0.000000,0.000000,0.000000,0.000000
116.685000,0.000000,0.000000,0.000000,0.000000,0.000000
116.690000,0.000000,0.000000,0.000000,0.000000,0.000000
116.695000,0.000000,0.000000,0.000000,0.000000,0.000000
116.700000,0.000000,0.000000,0.000000,0.000000,0.000000
116.705000,0.000000,0.000000,0.000000,0.000000,0.000000
116.710000,0.000000,0.000000,0.000000,0.000000,0.000000
116.715000,0.000000,0.000000,0.000000,0.000000,0.000000
116.720000,0.000000,0.000000,0.000000,0.000000,0.000000
116.725000,0.000000,0.000000,0.000000,0.000000,0.000000
116.730000,448.148625,0.000000,0.000000,0.000000,0.000000
116.735000,438.583899,0.000000,0.000000,0.000000,0.000000
116.740000,449.254568,0.000000,0.000000,0.000000,0.000000
116.745000,473.291982,0.000000,0.000000,0.000000,0.000000
116.750000,502.723382,0.000000,0.000000,0.000000,0.000000
116.755000,541.128474,0.000000,0.000000,0.000000,0.000000
116.760000,585.959664,0.000000,0.000000,0.000000,0.000000
116.765000,622.594526,0.000000,0.000000,0.000000,0.000000
116.770000,630.160883,0.000000,0.000000,0.000000,0.000000
116.775000,593.118110,0.000000,0.000000,0.000000,0.000000
116.780000,526.001045,0.000000,0.000000,0.000000,0.000000
116.785000,457.704657,0.000000,0.000000,0.000000,0.000000
116.790000,410.350220,0.000000,0.000000,0.000000,0.000000
116.795000,381.753759,0.000000,0.000000,0.000000,0.000000
116.800000,362.165014,0.000000,0.000000,0.000000,0.000000
116.805000,344.829310,0.000000,0.000000,0.000000,0.000000
116.810000,328.444996,0.000000,0.000000,0.000000,0.000000
116.815000,315.796102,0.000000,0.000000,0.000000,0.000000
116.820000,313.031929,329.627557,-0.894324,-0.894324,191.170071
116.825000,318.300648,329.627557,-0.605361,-0.605361,256.774785
116.830000,324.517777,329.627557,-0.270472,-0.270472,322.610491
116.835000,328.023570,329.627557,-0.084448,-0.084448,325.857559
116.840000,329.178532,329.627557,-0.023599,-0.023599,328.013013
116.845000,329.267269,329.627557,-0.018933,-0.018933,328.850452
116.850000,329.077916,329.627557,-0.028892,-0.028892,328.870246
116.855000,328.704973,329.627557,-0.048523,-0.048523,328.523018
116.860000,328.122542,329.627557,-0.079226,-0.079226,328.026428
116.865000,327.442390,329.627557,-0.115149,-0.115149,327.462176
116.870000,326.784321,329.627557,-0.149977,-0.149977,326.912920
116.875000,326.256653,329.627557,-0.177954,-0.177954,326.460394
116.880000,325.958693,329.627557,-0.193772,-0.193772,326.148937
116.885000,325.859915,329.627557,-0.199020,-0.199020,325.997658
116.890000,325.885102,329.627557,-0.197681,-0.197681,326.009785
116.895000,326.027929,329.627557,-0.190096,-0.190096,326.190899
116.900000,326.317284,329.627557,-0.174737,-0.174737,326.581432
116.905000,326.864263,329.627557,-0.145742,-0.145742,327.253798
116.910000,327.812581,329.627557,-0.095588,-0.095588,328.276702
116.915000,329.246932,329.627557,-0.020002,-0.020002,329.699042
116.920000,331.142450,329.627557,0.079381,0.079381,331.513927
116.925000,333.428984,329.627557,0.198512,0.198512,333.642003
116.930000,335.938689,329.627557,0.328333,0.328333,335.934229
116.935000,338.452960,329.627557,0.457422,0.457422,269.705739
116.940000,340.708064,329.627557,0.572391,0.572391,203.019943
116.945000,342.323625,0.000000,0.000000,0.000000,0.000000
116.950000,343.032475,0.000000,0.000000,0.000000,0.000000
116.955000,342.888184,0.000000,0.000000,0.000000,0.000000
116.960000,342.600184,0.000000,0.000000,0.000000,0.000000
116.965000,343.153844,369.994423,-1.303776,-1.303776,206.961667
116.970000,344.688273,369.994423,-1.226536,-1.226536,276.969841
116.975000,346.966220,369.994423,-1.112500,-1.112500,347.663723
116.980000,350.040868,369.994423,-0.959762,-0.959762,350.381829
116.985000,353.469408,369.994423,-0.791018,-0.791018,353.435147
116.990000,356.744375,369.994423,-0.631354,-0.631354,356.634082
116.995000,359.954866,369.994423,-0.476250,-0.476250,359.723664
117.000000,362.960894,369.994423,-0.332273,-0.332273,362.535765
117.005000,365.488778,369.994423,-0.212117,-0.212117,365.000621
117.010000,367.529910,369.994423,-0.115702,-0.115702,367.022711
117.015000,369.068655,369.994423,-0.043372,-0.043372,368.519327
117.020000,370.065317,369.994423,0.003317,0.003317,369.482837
117.025000,370.443975,369.994423,0.021022,0.021022,369.966490
117.030000,370.306329,369.994423,0.014588,0.014588,370.081609
117.035000,369.948176,369.994423,-0.002164,-0.002164,369.984710
117.040000,369.644249,369.994423,-0.016393,-0.016393,369.846677
117.045000,369.580820,369.994423,-0.019364,-0.019364,369.752430
117.050000,369.753810,369.994423,-0.011262,-0.011262,369.686724
117.055000,369.835092,369.994423,-0.007457,-0.007457,369.573824
117.060000,369.619647,369.994423,-0.017545,-0.017545,369.344030
117.065000,369.079749,369.994423,-0.042851,-0.042851,368.914324
117.070000,368.431854,369.994423,-0.073269,-0.073269,368.147982
117.075000,367.605281,369.994423,-0.112152,-0.112152,366.698902
117.080000,366.003382,369.994423,-0.187759,-0.187759,363.864177
117.085000,362.374244,369.994423,-0.360277,-0.360277,358.601427
117.090000,354.906123,369.994423,-0.720793,-0.720793,350.269836
117.095000,342.118103,369.994423,-1.356109,-1.356109,341.117899
117.100000,325.947326,369.994423,-2.194376,-2.194376,332.691791
117.105000,313.196884,369.994423,-2.885204,-2.500000,325.759306
117.110000,310.283582,369.994423,-3.046994,-2.500000,331.334570
117.115000,317.128266,369.994423,-2.669245,-2.500000,340.143989
117.120000,0.000000,369.994423,0.000000,0.000000,350.094134
117.125000,0.000000,369.994423,0.000000,0.000000,360.044278
117.130000,0.000000,369.994423,0.000000,0.000000,369.994423
117.135000,0.000000,369.994423,0.000000,0.000000,369.994423
117.140000,0.000000,369.994423,0.000000,0.000000,295.995538
117.145000,0.000000,369.994423,0.000000,0.000000,221.996654
117.150000,0.000000,0.000000,0.000000,0.000000,0.000000
117.155000,0.000000,0.000000,0.000000,0.000000,0.000000
117.160000,0.000000,0.000000,0.000000,0.000000,0.000000
117.165000,0.000000,0.000000,0.000000,0.000000,0.000000
117.170000,0.000000,0.000000,0.000000,0.000000,0.000000
117.175000,0.000000,0.000000,0.000000,0.000000,0.000000
117.180000,242.844272,0.000000,0.000000,0.000000,0.000000
117.185000,244.138948,415.304698,-9.197613,-2.500000,215.676840
117.190000,245.341213,415.304698,-9.112567,-2.500000,287.569120
117.195000,259.730055,415.304698,-8.125887,-2.500000,362.427777
117.200000,303.961124,415.304698,-5.403400,-2.500000,378.866715
117.205000,374.293287,415.304698,-1.800012,-1.800012,401.711626
117.210000,441.656087,415.304698,1.065038,1.065038,423.541508
117.215000,473.685957,415.304698,2.277129,2.277129,441.086126
117.220000,468.610810,415.304698,2.090641,2.090641,451.010917
117.225000,447.184488,415.304698,1.280399,1.280399,444.161511
117.230000,423.917246,415.304698,0.355350,0.355350,429.853421
117.235000,407.409053,415.304698,-0.332306,-0.332306,417.077685
117.240000,402.145511,415.304698,-0.557431,-0.557431,409.793584
117.245000,404.732126,415.304698,-0.446434,-0.446434,408.522271
117.250000,410.763986,415.304698,-0.190326,-0.190326,411.636940
117.255000,417.560679,415.304698,0.093788,0.093788,416.429194
117.260000,422.982399,415.304698,0.317129,0.317129,420.958571
117.265000,426.106779,415.304698,0.444538,0.444538,424.312653
117.270000,427.379010,415.304698,0.496150,0.496150,426.230959
117.275000,427.534396,415.304698,0.502444,0.502444,426.962477
117.280000,427.152209,415.304698,0.486961,0.486961,426.954278
117.285000,426.639989,415.304698,0.466188,0.466188,426.574472
117.290000,426.065788,415.304698,0.442872,0.442872,426.039296
117.295000,425.479978,415.304698,0.419053,0.419053,425.460723
117.300000,424.858516,415.304698,0.393748,0.393748,424.847384
117.305000,424.259346,415.304698,0.369315,0.369315,424.186537
117.310000,423.573292,415.304698,0.341297,0.341297,423.488442
117.315000,422.761553,415.304698,0.308088,0.308088,422.805437
117.320000,421.989502,415.304698,0.276443,0.276443,422.216707
117.325000,421.443493,415.304698,0.254028,0.254028,421.830526
117.330000,421.315696,415.304698,0.248778,0.248778,421.758477
117.335000,421.642385,415.304698,0.262197,0.262197,422.077034
117.340000,422.401312,415.304698,0.293329,0.293329,337.788335
117.345000,423.582283,415.304698,0.341665,0.341665,253.525196
117.350000,424.872441,0.000000,0.000000,0.000000,0.000000
117.355000,426.196468,0.000000,0.000000,0.000000,0.000000
117.360000,427.830938,440.000000,-0.485553,-0.485553,257.942284
117.365000,429.831775,440.000000,-0.404777,-0.404777,344.806047
117.370000,432.048708,440.000000,-0.315715,-0.315715,432.094565
117.375000,434.318815,440.000000,-0.224989,-0.224989,434.181168
117.380000,436.442590,440.000000,-0.140540,-0.140540,436.153693
117.385000,438.263950,440.000000,-0.068442,-0.068442,437.898142
117.390000,439.694404,440.000000,-0.012028,-0.012028,439.303519
117.395000,440.770951,440.000000,0.030307,0.030307,440.321776
117.400000,441.345699,440.000000,0.052867,0.052867,440.982421
117.405000,441.533877,440.000000,0.060247,0.060247,441.350246
117.410000,441.567172,440.000000,0.061553,0.061553,441.485004
117.415000,441.533531,440.000000,0.060234,0.060234,441.480820
117.420000,441.444740,440.000000,0.056752,0.056752,441.425291
117.425000,441.324778,440.000000,0.052047,0.052047,441.394232
117.430000,441.256235,440.000000,0.049358,0.049358,441.440935
117.435000,441.411874,440.000000,0.055463,0.055463,441.588937
117.440000,441.767049,440.000000,0.069387,0.069387,441.860382
117.445000,442.184751,440.000000,0.085749,0.085749,442.263132
117.450000,442.682001,440.000000,0.105206,0.105206,442.765181
117.455000,443.269987,440.000000,0.128186,0.128186,443.305793
117.460000,443.922117,440.000000,0.153637,0.153637,443.829586
117.465000,444.470111,440.000000,0.174995,0.174995,444.265625
117.470000,444.803716,440.000000,0.187984,0.187984,444.593204
117.475000,444.862193,440.000000,0.190260,0.190260,444.791511
117.480000,444.907882,440.000000,0.192038,0.192038,444.814704
117.485000,444.913650,440.000000,0.192262,0.192262,444.630438
117.490000,444.586078,440.000000,0.179511,0.179511,444.241688
117.495000,443.882385,440.000000,0.152087,0.152087,443.593022
117.500000,442.918445,440.000000,0.114451,0.114451,442.633162
117.505000,441.664551,440.000000,0.065370,0.065370,441.426991
117.510000,440.114350,440.000000,0.004499,0.004499,352.650514
117.515000,438.555224,440.000000,-0.056940,-0.056940,264.066825
117.520000,437.061090,0.000000,0.000000,0.000000,0.000000
117.525000,435.462515,0.000000,0.000000,0.000000,0.000000
117.530000,433.661782,415.304698,0.748801,0.748801,258.893366
117.535000,431.551319,415.304698,0.664343,0.664343,344.259510
117.540000,429.253728,415.304698,0.571926,0.571926,429.157191
117.545000,426.830720,415.304698,0.473926,0.473926,426.922469
117.550000,424.488408,415.304698,0.378660,0.378660,424.790797
117.555000,422.488171,415.304698,0.296889,0.296889,422.912753
117.560000,420.892956,415.304698,0.231398,0.231398,421.413790
117.565000,419.863510,415.304698,0.189003,0.189003,420.347083
117.570000,419.335905,415.304698,0.167234,0.167234,419.619675
117.575000,419.154871,415.304698,0.159758,0.159758,419.080583
117.580000,418.851134,415.304698,0.147209,0.147209,418.619489
117.585000,418.197493,415.304698,0.120171,0.120171,418.201800
117.590000,417.558041,415.304698,0.093679,0.093679,417.817031
117.595000,417.247458,415.304698,0.080797,0.080797,417.533351
117.600000,417.231027,415.304698,0.080115,0.080115,417.469249
117.605000,417.432733,415.304698,0.088483,0.088483,417.584119
117.610000,417.876985,415.304698,0.106897,0.106897,417.729385
117.615000,418.132389,415.304698,0.117475,0.117475,417.847541
117.620000,417.973789,415.304698,0.110907,0.110907,417.926362
117.625000,417.821809,415.304698,0.104611,0.104611,417.930976
117.630000,417.826835,415.304698,0.104820,0.104820,417.914494
117.635000,417.900055,415.304698,0.107853,0.107853,417.948876
117.640000,418.049982,415.304698,0.114063,0.114063,417.985058
117.645000,418.145697,415.304698,0.118026,0.118026,417.969752
117.650000,418.002721,415.304698,0.112106,0.112106,417.899568
117.655000,417.750304,415.304698,0.101648,0.101648,417.769092
117.660000,417.549136,415.304698,0.093309,0.093309,417.598209
117.665000,417.397603,415.304698,0.087026,0.087026,417.455271
117.670000,417.291282,415.304698,0.082615,0.082615,417.343211
117.675000,417.288032,415.304698,0.082480,0.082480,417.234925
117.680000,417.190002,415.304698,0.078413,0.078413,417.114382
117.685000,417.007707,415.304698,0.070846,0.070846,416.994289
117.690000,416.794888,415.304698,0.062009,0.062009,416.876820
117.695000,416.690818,415.304698,0.057685,0.057685,416.762045
117.700000,416.700687,415.304698,0.058095,0.058095,416.642992
117.705000,416.616122,415.304698,0.054582,0.054582,416.509665
117.710000,416.412446,415.304698,0.046116,0.046116,416.303879
117.715000,416.128250,415.304698,0.034296,0.034296,415.970339
117.720000,415.661892,415.304698,0.014884,0.014884,415.483890
117.725000,415.032985,415.304698,-0.011330,-0.011330,414.767463
117.730000,414.183878,415.304698,-0.046786,-0.046786,413.613580
117.735000,412.830309,415.304698,-0.103456,-0.103456,411.653207
117.740000,410.358838,415.304698,-0.207410,-0.207410,408.326567
117.745000,405.860026,415.304698,-0.398255,-0.398255,402.944679
117.750000,398.399786,415.304698,-0.719440,-0.719440,395.100252
117.755000,387.274438,415.304698,-1.209767,-1.209767,313.028485
117.760000,373.608173,415.304698,-1.831730,-1.831730,231.856479
117.765000,360.778522,0.000000,0.000000,0.000000,0.000000
117.770000,351.313079,0.000000,0.000000,0.000000,0.000000
117.775000,342.371550,0.000000,0.000000,0.000000,0.000000
117.780000,324.237724,0.000000,0.000000,0.000000,0.000000
117.785000,284.510729,0.000000,0.000000,0.000000,0.000000
117.790000,226.685365,0.000000,0.000000,0.000000,0.000000
117.795000,178.840879,0.000000,0.000000,0.000000,0.000000
117.800000,152.383338,0.000000,0.000000,0.000000,0.000000
117.805000,143.426088,0.000000,0.000000,0.000000,0.000000
117.810000,142.837536,0.000000,0.000000,0.000000,0.000000
117.815000,141.068029,0.000000,0.000000,0.000000,0.000000
117.820000,135.405294,0.000000,0.000000,0.000000,0.000000
117.825000,132.251283,0.000000,0.000000,0.000000,0.000000
117.830000,136.802316,0.000000,0.000000,0.000000,0.000000
117.835000,145.000625,0.000000,0.000000,0.000000,0.000000
117.840000,150.001844,329.627557,-13.630279,-2.500000,171.182821
117.845000,153.004340,329.627557,-13.287171,-2.500000,228.243762
117.850000,161.429039,329.627557,-12.359241,-2.500000,285.304702
117.855000,185.418986,329.627557,-9.960575,-2.500000,285.304702
117.860000,230.475100,329.627557,-6.194712,-2.500000,290.992535
117.865000,281.596768,329.627557,-2.726473,-2.500000,299.169446
117.870000,313.743868,329.627557,-0.854995,-0.854995,307.818025
117.875000,326.189258,329.627557,-0.181531,-0.181531,316.313933
117.880000,328.547597,329.627557,-0.056814,-0.056814,324.684755
117.885000,327.784241,329.627557,-0.097084,-0.097084,327.443055
117.890000,327.158809,329.627557,-0.130149,-0.130149,327.942974
117.895000,327.535371,329.627557,-0.110234,-0.110234,328.246818
117.900000,328.688852,329.627557,-0.049372,-0.049372,328.948065
117.905000,330.066819,329.627557,0.023055,0.023055,329.964990
117.910000,331.290473,329.627557,0.087118,0.087118,331.030267
117.915000,332.243433,329.627557,0.136846,0.136846,331.921298
117.920000,332.861759,329.627557,0.169035,0.169035,332.529123
117.925000,333.144004,329.627557,0.183709,0.183709,332.828828
117.930000,333.105946,329.627557,0.181731,0.181731,332.853935
117.935000,332.788997,329.627557,0.165251,0.165251,332.683552
117.940000,332.368969,329.627557,0.143386,0.143386,332.402473
117.945000,332.009847,329.627557,0.124670,0.124670,332.101244
117.950000,331.738606,329.627557,0.110521,0.110521,331.864202
117.955000,331.599802,329.627557,0.103275,0.103275,331.730022
117.960000,331.603787,329.627557,0.103484,0.103484,331.703883
117.965000,331.698066,329.627557,0.108405,0.108405,331.763171
117.970000,331.879155,329.627557,0.117854,0.117854,331.869749
117.975000,332.035046,329.627557,0.125984,0.125984,331.988476
117.980000,332.132693,329.627557,0.131075,0.131075,332.085314
117.985000,332.197421,329.627557,0.134448,0.134448,332.128929
117.990000,332.182253,329.627557,0.133658,0.133658,332.130932
117.995000,332.097230,329.627557,0.129226,0.129226,332.123898
118.000000,332.045063,329.627557,0.126506,0.126506,332.139530
118.005000,332.097524,329.627557,0.129241,0.129241,332.209470
118.010000,332.275580,329.627557,0.138521,0.138521,332.354162
118.015000,332.531954,329.627557,0.151874,0.151874,332.580674
118.020000,332.820688,329.627557,0.166899,0.166899,332.881112
118.025000,333.177624,329.627557,0.185456,0.185456,333.221638
118.030000,333.599714,329.627557,0.207374,0.207374,333.566822
118.035000,333.978210,329.627557,0.227005,0.227005,333.891495
118.040000,334.257872,329.627557,0.241496,0.241496,334.174018
118.045000,334.444054,329.627557,0.251136,0.251136,334.392616
118.050000,334.590241,329.627557,0.258702,0.258702,334.506676
118.055000,334.692704,329.627557,0.264003,0.264003,334.459335
118.060000,334.548509,329.627557,0.256543,0.256543,334.211980
118.065000,334.021168,329.627557,0.229232,0.229232,333.746749
118.070000,333.207276,329.627557,0.186997,0.186997,333.056439
118.075000,332.264089,329.627557,0.137922,0.137922,332.206236
118.080000,331.241155,329.627557,0.084541,0.084541,331.300687
118.085000,330.297491,329.627557,0.035150,0.035150,330.412789
118.090000,329.493427,329.627557,-0.007046,-0.007046,329.584855
118.095000,328.767784,329.627557,-0.045215,-0.045215,328.866672
118.100000,328.124420,329.627557,-0.079127,-0.079127,328.281660
118.105000,327.650238,329.627557,-0.104163,-0.104163,327.837520
118.110000,327.372432,329.627557,-0.118848,-0.118848,327.553591
118.115000,327.272724,329.627557,-0.124122,-0.124122,327.428014
118.120000,327.348143,329.627557,-0.120133,-0.120133,327.429724
118.125000,327.496534,329.627557,-0.112287,-0.112287,327.547483
118.130000,327.658787,329.627557,-0.103712,-0.103712,327.783230
118.135000,327.961227,329.627557,-0.087739,-0.087739,328.124335
118.140000,328.451458,329.627557,-0.061880,-0.061880,328.561248
118.145000,329.053668,329.627557,-0.030167,-0.030167,329.095347
118.150000,329.681100,329.627557,0.002812,0.002812,263.503102
118.155000,330.329281,329.627557,0.036816,0.036816,197.812810
118.160000,330.909881,0.000000,0.000000,0.000000,0.000000
118.165000,331.392665,0.000000,0.000000,0.000000,0.000000
118.170000,331.798540,0.000000,0.000000,0.000000,0.000000
118.175000,332.132491,0.000000,0.000000,0.000000,0.000000
118.180000,332.412735,0.000000,0.000000,0.000000,0.000000
118.185000,332.561449,0.000000,0.000000,0.000000,0.000000
118.190000,332.595848,0.000000,0.000000,0.000000,0.000000
118.195000,332.555308,369.994423,-1.846911,-1.846911,199.517017
118.200000,332.508491,369.994423,-1.849348,-1.849348,266.051000
118.205000,332.521287,369.994423,-1.848682,-1.848682,332.651485
118.210000,332.669912,369.994423,-1.840946,-1.840946,332.833048
118.215000,333.002429,369.994423,-1.823650,-1.823650,333.123797
118.220000,333.463121,369.994423,-1.799716,-1.799716,333.495198
118.225000,333.962237,369.994423,-1.773823,-1.773823,333.872119
118.230000,334.378291,369.994423,-1.752268,-1.752268,334.145314
118.235000,334.554517,369.994423,-1.743146,-1.743146,334.232255
118.240000,334.368405,369.994423,-1.752780,-1.752780,334.126013
118.245000,333.897826,369.994423,-1.777162,-1.777162,333.886585
118.250000,333.431027,369.994423,-1.801382,-1.801382,333.591094
118.255000,333.181149,369.994423,-1.814361,-1.814361,333.317948
118.260000,333.077063,369.994423,-1.819770,-1.819770,333.139710
118.265000,333.002676,369.994423,-1.823637,-1.823637,333.075395
118.270000,333.006638,369.994423,-1.823431,-1.823431,333.092960
118.275000,333.109451,369.994423,-1.818087,-1.818087,333.161414
118.280000,333.268971,369.994423,-1.809798,-1.809798,333.247107
118.285000,333.419334,369.994423,-1.801989,-1.801989,333.310776
118.290000,333.431141,369.994423,-1.801376,-1.801376,333.328271
118.295000,333.324984,369.994423,-1.806889,-1.806889,333.290008
118.300000,333.196927,369.994423,-1.813541,-1.813541,333.190239
118.305000,333.077655,369.994423,-1.819739,-1.819739,333.037335
118.310000,332.920488,369.994423,-1.827910,-1.827910,332.815799
118.315000,332.666620,369.994423,-1.841117,-1.841117,332.464945
118.320000,332.217306,369.994423,-1.864516,-1.864516,331.946350
118.325000,331.442655,369.994423,-1.904931,-1.904931,331.316240
118.330000,330.484683,369.994423,-1.955041,-1.955041,330.728778
118.335000,329.769936,369.994423,-1.992524,-1.992524,330.413560
118.340000,329.729309,369.994423,-1.994657,-1.994657,330.655992
118.345000,330.641218,369.994423,-1.946843,-1.946843,331.706833
118.350000,332.654814,369.994423,-1.841731,-1.841731,333.677438
118.355000,335.738888,369.994423,-1.681966,-1.681966,336.542349
118.360000,339.622963,369.994423,-1.482834,-1.482834,340.196285
118.365000,344.053863,369.994423,-1.258429,-1.258429,344.439954
118.370000,348.910894,369.994423,-1.015739,-1.015739,349.008881
